ANO,TABELA_DICIONARIO,VARIAVEL_ORIGINAL,DESCRICAO_OFICIAL,NOTA_OFICIAL,DICIONARIO
2021,Cadastro_Escolas,IN_EQUIP_LOUSA_DIGITAL,Equipamentos existentes na escola para o processo ensino aprendizagem - Lousa digital,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_EQUIP_LOUSA_DIGITAL,Quantidade de Lousas digitais,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_EQUIP_MULTIMIDIA,Equipamentos existentes na escola para o processo ensino aprendizagem - Projetor Multimídia (Datashow),,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_EQUIP_MULTIMIDIA,Quantidade de Projetores Multimídia (Datashow),"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_EQUIP_VIDEOCASSETE,Equipamentos existentes na escola - Videocassete,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_EQUIP_RETROPROJETOR,Equipamentos existentes na escola - Retroprojetor,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_EQUIP_FAX,Equipamentos existentes na escola - Fax,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_EQUIP_FOTO,Equipamentos existentes na escola - Máquina fotográfica/Filmadora,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_EQUIP_VIDEOCASSETE,Quantidade de Videocassetes,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_EQUIP_PARABOLICA,Quantidade de Antenas parabólicas,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_EQUIP_COPIADORA,Quantidade de Copiadoras,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_EQUIP_RETROPROJETOR,Quantidade de Retroprojetores,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_EQUIP_IMPRESSORA,Quantidade de Impressoras,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_EQUIP_IMPRESSORA_MULT,Quantidade de Impressoras Multifuncionais,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_EQUIP_FAX,Quantidade de Fax,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_EQUIP_FOTO,Quantidade de Máquinas Fotográficas/ Filmadoras,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_COMP_ALUNO,Quantidade de computadores em uso pelos alunos,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_DESKTOP_ALUNO,Computadores em uso pelos alunos - Computador de mesa (desktop),,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_DESKTOP_ALUNO,Quantidade de computadores em uso pelos alunos - Computador de mesa (desktop),,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_COMP_PORTATIL_ALUNO,Computadores em uso pelos alunos - Computador portátil,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_COMP_PORTATIL_ALUNO,Quantidade de computadores em uso pelos alunos - Computador portátil,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_TABLET_ALUNO,Computadores em uso pelos alunos - Tablet,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_TABLET_ALUNO,Quantidade de computadores em uso pelos alunos - Tablet,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_COMPUTADOR,Quantidade de computadores na escola,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_COMP_ADMINISTRATIVO,Quantidade de computadores de uso administrativo,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_INTERNET,Acesso à Internet,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_INTERNET_ALUNOS,Acesso à Internet - Para uso dos alunos,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_INTERNET_ADMINISTRATIVO,Acesso à Internet - Para uso administrativo,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_INTERNET_APRENDIZAGEM,Acesso à Internet - Para uso nos processos de ensino e aprendizagem,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_INTERNET_COMUNIDADE,Acesso à Internet - Para uso da comunidade,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_ACESSO_INTERNET_COMPUTADOR,"Equipamentos que os alunos usam para acessar a internet da escola - Computadores de mesa, portáteis e tablets da escola (no laboratório de informática, biblioteca, sala de aula, etc.)",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_ACES_INTERNET_DISP_PESSOAIS,"Equipamentos que os alunos usam para acessar a internet da escola - Dispositivos pessoais (computadores portáteis, celulares, tablets, etc.)",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,TP_REDE_LOCAL,Rede local de interligação de computadores,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_BANDA_LARGA,Internet Banda Larga,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_FUNCIONARIOS,Total de funcionários da escola (inclusive profissionais escolares em sala de aula),,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_ADMINISTRATIVOS,"Profissionais que atuam na escola - Auxiliares de secretaria ou auxiliares administrativos, atendentes",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_ADMINISTRATIVOS,"Quantidade de profissionais que atuam na escola - Auxiliares de secretaria ou auxiliares administrativos, atendentes",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_SERVICOS_GERAIS,"Profissionais que atuam na escola - Auxiliar de serviços gerais, porteiro(a), zelador(a), faxineiro(a), horticultor(a), jardineiro(a)",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_SERVICOS_GERAIS,"Quantidade de profissionais que atuam na escola - Auxiliar de serviços gerais, porteiro(a), zelador(a), faxineiro(a), horticultor(a), jardineiro(a)",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_BIBLIOTECARIO,"Profissionais que atuam na escola - Bibliotecário(a), auxiliar de biblioteca ou monitor(a) da sala de leitura",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_BIBLIOTECARIO,"Quantidade de profissionais que atuam na escola - Bibliotecário(a), auxiliar de biblioteca ou monitor(a) da sala de leitura",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_SAUDE,"Profissionais que atuam na escola - Bombeiro(a) brigadista, profissionais de assistência à saúde (urgência e emergência), Enfermeiro(a), Técnico(a) de enfermagem e socorrista",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_SAUDE,"Quantidade de profissionais que atuam na escola - Bombeiro(a) brigadista, profissionais de assistência à saúde (urgência e emergência), Enfermeiro(a), Técnico(a) de enfermagem e socorrista",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_COORDENADOR,Profissionais que atuam na escola - Coordenador(a) de turno/disciplina,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_COORDENADOR,Quantidade de profissionais que atuam na escola - Coordenador(a) de turno/disciplina,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_FONAUDIOLOGO,Profissionais que atuam na escola - Fonoaudiólogo(a),,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_FONAUDIOLOGO,Quantidade de profissionais que atuam na escola - Fonoaudiólogo(a),,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_NUTRICIONISTA,Profissionais que atuam na escola - Nutricionista,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_NUTRICIONISTA,Quantidade de profissionais que atuam na escola - Nutricionista,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_PSICOLOGO,Profissionais que atuam na escola - Psicólogo(a) Escolar,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_PSICOLOGO,Quantidade de profissionais que atuam na escola - Psicólogo(a) Escolar,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_ALIMENTACAO,"Profissionais que atuam na escola - Profissionais de preparação e segurança alimentar, cozinheiro(a), merendeiro(a) e auxiliar de cozinha",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_ALIMENTACAO,"Quantidade de profissionais que atuam na escola -  Profissionais de preparação e segurança alimentar, cozinheiro(a), merendeira e auxiliar de cozinha",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_PEDAGOGIA,"Profissionais que atuam na escola -  Profissionais de apoio e supervisão pedagógica: pedagogo(a), coordenador(a) pedagógico(a), orientador(a) educacional, supervisor(a) escolar e coordenador(a) de área de ensino",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_PEDAGOGIA,"Quantidade de profissionais que atuam na escola -  Profissionais de apoio e supervisão pedagógica: pedagogo(a), coordenador(a) pedagógico(a), orientador(a) educacional, supervisor(a) escolar e coordenador(a) de área de ensino",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_SECRETARIO,Profissionais que atuam na escola - Secretário(a) escolar,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_SECRETARIO,Quantidade de profissionais que atuam na escola - Secretário(a) escolar,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_SEGURANCA,"Profissionais que atuam na escola - Seguranças, guarda ou segurança patrimonial",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_SEGURANCA,"Quantidade de profissionais que atuam na escola - Seguranças, guarda ou segurança patrimonial",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_MONITORES,"Profissionais que atuam na escola - Técnicos(as), monitores(as), supervisores(as) ou auxiliares de laboratório(s), de apoio a tecnologias educacionais ou em multimeios/multimídias eletrônico/digitais",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_MONITORES,"Quantidade de profissionais que atuam na escola - Técnicos(as), monitores(as), supervisores(as) ou auxiliares de laboratório(s), de apoio a tecnologias educacionais ou em multimeios/multimídias eletrônico/digitais",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_GESTAO,"Profissionais que atuam na escola - Vice-diretor(a) ou diretor(a) adjunto(a), profissionais responsáveis pela gestão administrativa e/ou financeira",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_GESTAO,"Quantidade de profissionais que atuam na escola - Vice-diretor(a) ou diretor(a) adjunto(a), profissionais responsáveis pela gestão administrativa e/ou financeira",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PROF_ASSIST_SOCIAL,Profissionais que atuam na escola - Orientador(a) comunitário(a) ou assistente social,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,QT_PROF_ASSIST_SOCIAL,Quantidade de profissionais que atuam na escola - Orientador(a) comunitário(a) ou assistente social,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_ALIMENTACAO,Alimentação escolar para os alunos - PNAE/FNDE,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_SERIE_ANO,Forma de organização do ensino - Série/Ano (séries anuais),,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_PERIODOS_SEMESTRAIS,Forma de organização do ensino -  Períodos semestrais,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_FUNDAMENTAL_CICLOS,Forma de organização do ensino - Ciclo(s) do Ensino Fundamental,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_GRUPOS_NAO_SERIADOS,Forma de organização do ensino - Grupos não-seriados com base na idade ou competência (art. 23 LDB),,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MODULOS,Forma de organização do ensino - Módulos,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_FORMACAO_ALTERNANCIA,Forma de organização do ensino - Alternância regular de períodos de estudos (proposta pedagógica de formação por alternância com tempo-escola e tempo-comunidade),,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_PED_MULTIMIDIA,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Acervo multimídia","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_PED_INFANTIL,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Brinquedos para Educação Infantil","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_PED_CIENTIFICO,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Conjunto de materiais científicos","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_PED_DIFUSAO,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Equipamento para amplificação e difusão de som/áudio","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_PED_MUSICAL,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Instrumentos musicais para conjunto, banda/fanfarra e/ou aulas de música","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_PED_JOGOS,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Jogos Educativos","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_PED_ARTISTICAS,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Materiais para atividades culturais e artísticas","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_PED_DESPORTIVA,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Materiais para prática desportiva e recreação","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_PED_INDIGENA,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Indígena","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_PED_ETNICO,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Materiais pedagógicos para a educação das Relações Étnicos Raciais","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_PED_CAMPO,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Materiais pedagógicos para a educação do campo","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_PED_NENHUM,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Nenhum",,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_ESP_QUILOMBOLA,Materiais didáticos específicos para atendimento à diversidade sociocultural - Quilombolas,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_ESP_INDIGENA,Materiais didáticos específicos para atendimento à diversidade sociocultural - Indígena,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_MATERIAL_ESP_NAO_UTILIZA,Materiais didáticos específicos para atendimento à diversidade sociocultural - Não utiliza,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,IN_EDUCACAO_INDIGENA,Educação Escolar Indígena,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,TP_INDIGENA_LINGUA,Educação Indígena - Língua em que o ensino é ministrado,,dicionário_dados_educação_básica_2021.xlsx
2021,Cadastro_Escolas,CO_LINGUA_INDIGENA_1,Educação Indígena - Língua em que o ensino é ministrado - Língua Indígena - Código da língua Indígena 1,De 2007 a 2018: Apenas uma língua indígena,dicionário_dados_educação_básica_2021.xlsx
